,att_bonus_wgt,att_chance_wgt,att_conqc_wgt,att_cutoff,att_cutoff_win,att_mission_wgt,att_narmies_wgt,ft_avantage_wgt,ft_bonus_wgt,ft_min_wgt,ft_mission_wgt,ft_narmies_wgt,ft_tvantage_wgt,mis_base_wgt,mis_cont_wgt,mis_extr_wgt,mis_play_wgt,mis_terr_wgt,re_avantage_wgt,re_dbonus_wgt,re_ibonus_wgt,re_mission_wgt,re_tvantage_wgt,turn_in_cutoff,iteration
289,11.75,-18.72,13.81,6.5,12.2,1,7.8,-10.81,-22.28,2.96,-19.18,0,-19.99,22.54,4.93,7.48,1,14.9,-2.19,-19.53,-1.44,1,17.62,4,38
290,11.85,-19.3,11.89,16.3,12.2,1,17.18,-11.91,21.26,2.96,-21.74,1,6.59,-2.25,5.06,8.7,1,15.97,-18.17,-14.72,-21.47,1,16.94,4,38
291,2.25,-21.47,13.78,-6.1,12.2,1,17.23,-16.94,-20.46,-8.31,10.21,0,-24.27,11.2,13.79,-0.75,1,-24.08,-6.3,-19.53,0.96,1,13.83,6,38
292,11.74,-14.99,-17.39,5.7,-16.1,1,7.8,16.18,-22.28,2.96,-18.68,-1,-17.15,6.98,4.93,13.74,1,-14.5,-7.04,-14.35,-8.35,1,13.69,6,38
293,2.25,-13.88,0.86,21.5,-24.3,1,6.86,-14.17,-20.46,3.32,-22.69,1,-24.25,8.59,13.79,7.48,1,14.9,-10.89,-14.72,-8.58,1,19.67,4,38
294,20.36,-13.88,-0.17,5.7,8.6,1,8.06,-21.95,-23.46,11.08,-22.69,1,-24.25,-0.87,13.79,-11.43,1,14.9,-7.01,0.73,-8.42,0,13.83,6,38
295,18.97,-23.6,11.89,22.7,8.6,1,8.06,19.05,-22.28,-8.74,11.81,-1,3.98,-22.17,18.82,0.29,1,-14.5,-6.7,-19.53,-21.72,1,13.79,4,38
296,2.33,-13.64,-17.39,5.5,8.6,1,8.06,-14.17,21.26,5.32,2.29,-1,6.4,11.2,8.93,7.27,1,14.9,-3.95,-19.61,-8.42,1,24.61,10,38
297,12.36,-14.99,21.25,10.9,19.4,1,18.31,-10.81,-5.51,-17.93,11.81,-1,6.4,-0.07,8.94,0.29,1,-21.26,-7.01,-14.35,-0.25,1,16.02,6,38
298,2.32,-1.27,23.25,22.7,-11.8,1,20.6,-21.91,21.26,-21.52,2.29,1,6.4,-18.86,8.99,0.29,1,18.04,-18.17,-19.61,-1.38,1,21.35,4,38
299,18.97,-18.72,13.81,6.5,-2.5,1,18.31,-10.81,-22.28,2.96,-4.21,0,-23.1,-0.07,2.66,0.55,1,14.9,-2.19,-18.7,-0.26,1,17.62,4,38
300,18.97,-23.48,13.85,1.9,0.5,1,15.36,-10.81,9.08,11.08,-2.22,-1,-23.07,22.54,5.06,7.61,1,-14.5,-3.97,-19.68,-0.25,1,16.02,6,38
301,18.97,-14.99,13.81,5.7,12.1,1,7.8,-14.17,-22.28,2.95,9.05,0,3.83,-0.07,2.79,0.29,1,14.9,-6.7,-19.51,-1.44,1,24.6,4,38
302,-0.62,-21.54,5.19,-0.1,0.5,1,18.31,-14.17,-22.28,-20.46,11.81,0,6.59,20.58,4.25,7.48,1,-14.5,-10.89,0.73,2.73,1,14.47,10,38
303,20.36,-19.3,0.86,5.7,-11.9,1,6.82,-15.31,-23.56,0.21,-22.69,1,-13.38,11.2,18.82,13.74,1,14.9,-10.89,-19.61,-25.0,1,16.02,4,38
304,2.25,-21.72,5.18,16.3,-17.4,1,12.18,-14.17,-20.46,1.25,-18.68,1,-22.94,-2.25,4.93,7.64,1,-11.74,-10.7,0.73,-1.44,1,17.72,6,38
305,18.97,-14.99,9.16,5.7,-2.5,1,19.09,-21.95,-22.28,2.95,-2.22,1,3.83,-0.07,-15.87,-0.75,1,14.9,-3.95,-19.53,-24.72,1,7.54,6,38
306,19.09,-12.13,-1.93,22.7,19.8,1,12.09,-14.17,-22.28,-21.52,2.29,1,-22.79,22.54,8.99,0.29,1,18.04,-3.64,0.73,-1.36,1,13.79,4,38
307,19.09,-23.48,13.86,16.5,14.7,1,20.3,-14.17,24.37,-8.31,-2.22,0,-19.99,6.98,13.79,13.74,1,-24.08,-7.01,-18.7,10.34,1,24.6,6,38
308,12.47,-19.34,5.08,2.1,8.6,1,8.88,18.32,-22.28,11.08,2.82,1,-17.5,-2.25,8.94,0.29,1,14.9,-7.01,-7.78,6.04,1,16.02,6,38
309,19.04,-19.34,11.89,0.1,-2.7,1,15.37,-10.66,24.14,-8.74,-4.21,0,-2.49,-22.17,4.93,-4.32,1,-11.74,-3.95,-19.53,-21.72,1,17.62,4,38
310,12.53,-23.6,5.07,5.7,0.5,1,20.3,-10.81,-20.46,24.48,-2.22,1,-24.27,-0.07,13.79,7.27,1,-3.01,-2.19,-14.72,-24.82,1,17.62,4,38
311,2.32,-19.3,-0.09,21.4,14.7,1,6.18,-14.17,-14.53,-21.52,0.2,1,-17.51,-1.45,19.41,-0.75,1,-14.5,-6.93,0.73,5.97,0,13.83,4,38
312,2.33,-21.47,22.03,-6.1,-22.4,1,6.83,-16.94,14.57,11.08,10.21,0,-23.52,22.54,2.79,-0.75,1,18.04,-6.3,-19.53,0.96,0,14.4,6,38
313,19.78,-14.8,7.17,-0.1,-2.7,1,15.37,-14.17,-2.84,8.03,-21.74,1,-6.09,-1.57,16.38,0.29,1,18.95,-3.95,-20.64,-21.72,1,17.62,4,38
314,18.4,-23.5,13.83,22.0,-2.5,1,15.37,-10.81,-8.51,13.59,-19.29,1,-24.31,6.98,4.25,-8.14,1,-14.5,-2.19,-19.58,-8.43,1,13.69,4,38
315,19.09,-19.28,13.81,5.8,4.8,1,20.38,-14.17,-22.28,-13.39,2.29,0,-24.27,-2.25,4.75,-8.14,1,-14.5,-3.64,-19.47,10.34,1,13.79,10,38
316,19.78,-21.3,-17.39,1.9,-22.4,1,15.37,-10.81,14.57,14.91,-19.18,1,-23.52,-15.04,4.93,-0.75,1,18.95,-10.7,-19.58,-1.44,0,24.6,4,38
317,2.25,-23.48,7.17,5.7,-2.7,1,20.3,-14.36,24.37,-8.31,-4.21,0,-19.99,-1.57,13.79,13.74,1,-24.08,-2.19,-20.64,-21.72,1,24.6,4,38
318,10.49,-23.6,13.4,6.0,-11.9,1,12.07,-14.17,-20.46,24.48,10.21,0,-2.49,21.41,18.82,0.29,0,-3.01,-3.95,-19.53,-21.47,0,23.09,6,38
319,4.8,-18.72,13.81,5.7,0.5,1,15.27,-14.17,11.35,-21.52,-19.18,0,-17.5,-15.04,4.93,7.61,1,-24.08,-2.19,-14.72,-1.44,1,17.62,4,38
320,10.26,-14.99,5.07,5.6,-11.9,1,8.88,-16.94,-22.28,-8.74,9.05,0,-22.94,-2.25,2.79,8.7,1,19.15,-3.95,-18.76,-10.09,0,13.61,4,38
321,2.25,-21.65,7.17,6.7,12.2,1,20.6,-21.95,-22.28,-21.52,-2.22,0,-19.99,8.79,13.79,7.48,1,18.95,-3.95,-18.7,2.86,1,16.02,4,38
322,18.97,-21.72,13.81,13.2,-11.9,1,7.8,-14.17,-22.28,2.95,-18.68,1,3.98,-2.25,13.79,-0.75,1,-11.74,-10.7,-18.58,-8.42,1,13.83,6,38
323,18.93,-21.62,22.07,16.5,-24.3,1,17.15,-14.17,24.38,-21.52,-2.22,1,18.1,22.54,18.82,-0.75,1,-24.08,-10.89,-19.61,0.96,1,24.48,4,38
324,19.09,-23.49,11.92,21.5,-2.4,1,7.8,-21.95,-22.28,-8.74,10.25,1,6.59,6.98,18.82,-0.75,1,-14.5,0.04,-19.53,2.73,1,24.6,4,38
325,-16.03,-15.1,16.29,21.5,4.8,1,17.18,-11.91,-12.15,2.96,11.81,0,6.59,-1.57,5.71,-8.14,1,-24.08,-6.3,-18.7,-0.26,1,16.94,6,38
326,20.36,-13.88,7.17,6.0,-11.9,1,20.3,-10.81,-23.46,17.89,-2.22,0,-24.4,-22.17,13.79,7.48,1,15.97,-7.01,0.73,-8.42,1,13.8,6,38
327,11.74,-23.48,5.07,16.5,8.6,1,8.06,-10.81,-12.36,11.09,-2.22,1,-24.27,-0.07,5.64,7.27,1,-24.08,-4.67,-7.78,2.73,1,17.62,6,38
328,11.55,-14.99,-17.39,3.9,-18.6,1,3.31,-21.95,-22.28,17.89,11.81,1,-17.15,6.98,4.93,-17.65,1,-14.5,-7.04,-19.61,-24.78,1,23.13,6,38
329,2.25,-21.65,7.17,22.7,12.2,1,20.6,-21.95,-22.28,-21.52,11.81,0,-19.99,-1.57,4.93,7.61,1,18.04,-4.09,-21.44,-0.26,1,13.79,4,38
330,19.09,-19.28,13.81,5.8,12.2,1,20.38,-14.17,-22.28,8.09,-2.22,0,-17.5,6.98,4.93,-0.75,1,-14.5,-7.01,-18.7,10.34,1,17.62,6,38
331,12.47,-19.3,5.29,5.7,-11.9,1,4.51,-10.7,-22.28,11.08,-4.21,1,-24.27,-2.25,16.87,7.48,1,14.9,-7.01,-20.46,-24.82,1,16.02,6,38
332,12.47,-13.76,22.03,-6.1,-18.6,1,21.7,-16.94,14.57,8.09,10.21,-1,6.4,-0.07,2.79,0.29,1,18.04,-6.3,-19.53,0.96,1,14.4,6,38
333,18.97,-21.67,5.07,6.3,-2.5,1,17.23,-10.81,24.38,24.79,2.82,0,-24.27,-22.17,18.82,-0.75,1,-24.08,-2.19,3.11,-8.42,1,7.35,6,38
334,20.55,-1.27,11.85,-16.5,14.7,1,12.07,-16.94,-22.28,2.96,9.05,-1,-23.1,-0.07,4.93,0.55,1,-11.01,-6.3,-18.7,-0.26,1,7.54,6,38
335,12.47,-1.2,5.19,1.8,-11.9,1,10.19,-10.81,-17.32,11.08,-4.21,1,-24.31,-2.25,13.79,7.61,1,-24.08,-3.95,-20.64,-8.49,1,18.39,10,38
336,18.97,-13.77,19.98,22.7,-2.5,1,18.31,-14.36,-18.39,-5.53,10.21,0,-2.49,-15.04,8.99,0.29,1,-11.74,-3.95,-20.63,2.86,1,14.47,4,38
337,19.67,-21.65,23.25,5.7,12.2,1,4.29,-21.95,-20.46,11.08,-4.21,0,-24.25,11.2,8.93,-17.65,1,-14.5,-7.01,-18.64,-24.78,1,13.96,6,38
338,20.36,-15.22,5.18,22.0,14.7,1,15.37,-10.81,-23.56,2.97,2.29,1,-24.27,-22.17,5.64,13.74,1,-24.08,-10.89,-19.47,-8.42,1,24.57,6,38
339,11.74,-18.64,-17.39,3.6,-11.6,1,17.25,-21.95,-22.28,2.96,11.81,0,-24.27,-12.09,4.3,15.94,1,-11.74,-2.19,-14.35,-21.47,1,23.81,6,38
340,10.25,-18.62,5.19,1.9,-11.9,1,10.19,-14.17,11.27,11.08,-4.21,1,3.83,-2.25,16.87,-0.75,1,-14.5,-6.7,-20.64,-24.82,1,18.39,4,38
341,2.25,-21.67,5.18,16.3,-17.4,1,12.11,-14.17,-20.46,1.25,-18.68,1,-22.94,-2.25,4.93,7.64,1,-11.74,-10.7,0.73,-1.44,1,17.72,6,38
342,20.36,-14.99,23.25,5.7,0.7,1,8.06,-21.95,-23.71,11.07,-22.69,1,-2.49,-22.17,4.25,7.77,1,19.15,-9.63,0.73,-8.42,0,13.83,4,38
343,11.85,-23.5,5.18,16.3,-2.5,1,15.45,19.05,-23.37,2.96,-2.22,0,6.59,-1.57,4.93,-18.65,1,-14.5,-10.42,-21.44,-21.72,1,16.94,10,38
344,15.69,-18.64,-17.39,6.3,-11.8,1,17.25,-10.81,-23.44,0.21,-2.22,0,-13.38,-12.09,18.82,15.94,1,-24.08,-10.89,-14.35,-21.47,1,13.79,4,38
345,4.8,-23.6,13.81,5.7,-11.9,1,20.3,-14.17,-2.84,24.48,-19.18,-1,-24.27,-3.4,4.93,7.61,1,14.9,-7.04,-18.7,0.96,1,24.48,4,38
346,18.97,-23.48,-17.42,5.7,8.9,1,15.37,-10.81,-20.46,-8.74,-4.21,1,-24.27,-0.07,8.93,7.02,1,-11.74,-7.01,0.73,-21.47,1,13.79,6,38
347,2.25,-18.48,9.09,5.7,-2.5,1,20.6,-14.17,-20.46,2.97,-22.69,1,-24.08,-1.57,2.79,7.02,1,14.9,-6.3,-18.7,-8.42,1,17.62,6,38
348,2.25,-18.62,-0.17,3.6,8.6,1,18.31,-14.36,9.08,11.08,12.42,0,-24.27,-2.25,4.25,-8.14,1,15.97,-7.01,-11.4,-21.72,1,7.54,6,38
349,11.57,-23.74,7.17,6.4,-11.9,1,12.6,9.56,-22.28,14.91,-8.01,-1,-22.78,6.98,4.93,7.61,1,14.9,-4.09,-19.53,-21.47,0,13.79,6,38
350,18.97,-13.67,19.96,22.7,-2.5,1,18.31,-14.36,-18.39,-5.53,10.21,0,-2.49,-15.04,8.99,0.29,1,-11.74,-3.95,-20.63,2.94,1,14.47,4,38
351,2.33,-23.6,0.93,-10.9,19.5,1,20.6,-14.17,-2.84,-21.52,10.21,0,6.4,22.54,5.06,-0.75,1,15.97,-18.17,-18.7,-21.47,0,23.13,10,38
352,12.47,-19.37,5.07,5.5,8.8,1,8.06,-10.81,-12.36,11.09,-2.22,1,-24.27,-0.07,13.79,7.27,1,14.9,-3.95,-19.61,-24.82,1,17.62,10,38
353,15.69,-19.3,19.95,6.3,-11.9,1,6.82,-15.31,-23.56,0.24,-2.22,0,-13.38,-2.25,18.82,13.74,1,-24.08,-10.89,-14.35,-25.0,1,13.79,4,38
354,12.47,-19.34,13.87,22.7,-2.5,1,12.04,-10.81,-12.36,11.09,12.24,1,18.1,22.54,-15.87,0.29,1,18.04,-2.19,-19.61,-24.82,-1,17.62,10,38
355,11.85,-23.5,19.95,16.2,12.2,1,20.13,9.56,-23.37,2.96,-2.22,0,-22.94,-1.57,18.76,8.7,1,-3.01,-6.3,-19.68,-21.47,1,16.94,4,38
356,19.04,-13.88,0.86,0.1,-2.5,1,6.86,-14.17,-22.28,3.32,-22.69,1,-24.25,8.59,13.79,7.48,1,14.9,-10.89,-14.72,-21.72,1,19.67,6,38
357,-0.62,-21.47,22.03,-0.1,-22.0,1,3.39,-17.1,14.57,11.08,-2.22,0,6.59,20.58,2.79,8.7,1,19.15,-10.89,-18.64,2.73,1,14.47,4,38
358,15.26,-18.32,13.8,6.4,8.6,1,17.23,-11.91,24.38,-15.75,11.81,0,-2.49,-1.57,4.93,7.61,1,-14.5,-6.25,-19.53,-0.26,1,24.57,4,38
359,2.33,-21.61,13.83,1.9,-22.4,1,6.83,-10.81,14.57,-8.31,-19.18,0,-23.52,-15.04,4.93,-0.75,1,-14.5,-6.3,-19.58,-1.44,0,14.4,6,38
360,18.97,-21.72,5.18,5.7,-2.5,1,18.31,-14.36,-22.28,14.91,-4.21,0,-2.49,-0.87,2.66,-8.14,1,-11.74,-4.79,-21.44,-9.76,1,17.62,4,38
361,18.97,-1.27,13.85,1.9,-11.8,1,15.36,-21.91,9.08,-21.52,2.29,-1,-23.07,22.54,8.99,7.61,1,-14.5,-3.97,-19.68,-0.25,1,21.3,4,38
362,10.65,-21.65,0.86,6.4,8.6,1,17.18,16.18,24.38,11.09,-2.22,0,18.1,-1.57,8.93,7.02,1,-4.34,-10.89,-21.44,6.04,1,15.97,4,38
363,12.47,-19.34,5.08,1.9,8.6,1,8.88,18.32,-22.28,11.08,2.82,1,-17.5,-2.25,8.94,0.29,1,14.9,-7.01,-7.78,5.96,1,16.02,6,38
364,11.74,-18.64,-17.39,3.6,-11.6,1,17.25,-21.95,-22.28,2.96,11.81,0,-24.27,-12.09,4.3,15.94,1,-11.74,-2.19,-14.35,-21.47,1,23.81,6,38
365,19.04,-19.34,13.81,6.5,12.2,1,18.24,-10.81,-22.28,2.96,-4.21,0,-19.99,22.54,4.93,7.48,1,14.9,-2.19,-14.35,-21.72,1,17.62,6,38
366,2.32,-15.06,-0.17,3.9,-11.9,1,12.07,-10.81,-23.56,24.48,2.82,0,6.4,6.98,18.82,-4.32,1,-24.08,-10.7,-19.53,-21.47,1,13.79,4,38
367,2.33,-23.51,7.17,22.7,-2.5,1,20.6,-14.17,-23.44,-21.52,2.29,0,6.4,22.54,9.02,0.29,0,18.04,-4.09,-21.44,10.34,1,13.79,10,38
368,20.36,-18.48,0.86,5.7,-2.5,1,6.82,-15.31,-23.56,2.97,-22.69,1,-24.27,11.2,2.79,13.74,1,14.9,-6.3,-18.7,-25.0,1,16.02,4,38
369,19.09,-19.28,13.81,5.8,19.5,1,12.09,-14.17,-22.28,14.91,2.29,1,-22.79,-12.27,4.93,-8.14,1,-14.5,-3.64,0.73,-1.44,1,13.79,6,38
370,12.47,-19.3,5.19,5.7,-11.9,1,4.48,-10.81,-22.28,11.08,-4.21,1,-24.27,-2.25,16.87,7.48,1,14.9,-7.01,-20.64,-24.82,1,16.02,6,38
371,20.36,-23.5,7.17,5.7,14.7,1,15.37,-10.81,-23.56,-21.52,2.29,1,-19.94,-22.17,18.82,13.74,1,-24.08,-7.01,-19.47,-0.25,1,13.83,4,38
372,2.32,-15.06,8.64,3.6,0.8,1,10.55,-10.81,9.08,24.48,12.42,0,-6.09,-15.04,2.73,7.02,1,14.9,-10.7,-19.53,-1.49,1,16.02,4,38
373,11.74,-18.64,-17.39,-24.6,-11.6,1,19.09,-21.95,24.38,2.96,-2.22,0,-24.27,-22.17,18.82,15.94,1,-11.74,-2.19,-19.53,-8.42,1,23.81,6,38
374,2.25,-19.28,13.81,5.8,4.8,1,20.38,16.18,-2.84,-13.39,2.29,0,-24.27,-2.25,4.75,-8.14,1,18.95,-3.64,-19.68,10.34,1,17.62,4,38
375,2.25,-23.6,24.62,6.4,12.2,1,20.13,9.56,21.26,2.96,-21.74,0,-22.94,-2.25,18.76,-8.14,1,14.9,-3.95,-20.64,-1.39,0,21.3,10,38
376,18.97,-18.62,9.09,5.7,8.6,1,10.21,-14.17,-23.46,24.82,-4.21,-1,3.83,11.2,12.14,7.02,1,-14.5,-10.76,3.11,-21.47,1,13.83,6,38
377,2.25,-23.51,-17.42,5.7,-11.9,1,20.3,-10.81,24.38,-8.74,-2.22,0,-17.35,-3.4,8.93,7.48,1,15.97,-10.89,-19.61,-8.42,1,24.61,6,38
378,15.69,-18.64,13.07,6.3,-11.8,1,6.83,-21.95,-14.53,11.1,12.24,0,-13.38,22.54,18.82,15.94,1,-24.08,0.04,-24.95,6.04,1,13.79,4,38
379,2.25,-21.65,5.18,-0.1,12.2,1,8.06,-10.81,-5.51,24.79,11.81,1,-19.99,22.54,12.14,7.61,1,18.04,-4.09,3.11,-8.42,1,16.02,6,38
380,20.46,-18.64,0.86,-11.2,-2.5,1,14.25,-21.95,-23.44,14.91,11.81,1,-19.99,6.98,4.3,-8.14,1,-11.74,-6.7,-19.61,-21.47,1,24.6,6,38
381,15.47,-19.3,23.25,16.5,19.5,1,12.09,16.18,14.57,11.08,-18.68,1,-24.27,-2.25,5.71,-0.75,1,15.97,-18.17,-18.7,-8.42,0,13.83,4,38
382,18.97,-16.29,19.95,16.2,8.6,1,8.88,-10.81,21.26,24.79,-22.69,1,15.11,6.38,19.29,8.7,1,-14.5,3.12,-7.78,-8.42,-1,16.8,4,38
383,2.25,-23.48,7.17,5.7,-2.7,1,20.3,-14.36,24.37,-8.31,-4.21,0,-19.99,-1.57,13.79,13.74,1,-24.08,-2.19,-20.64,-21.72,1,24.6,4,38
384,14.28,-23.48,-17.42,22.7,-11.9,1,7.8,-10.81,21.26,-21.52,9.05,0,-17.5,-0.07,18.76,-17.65,1,15.97,-10.89,-19.65,16.83,1,7.54,4,38
385,12.47,-1.27,13.87,-12.4,14.9,1,17.23,-10.81,-20.46,11.08,-21.74,1,-24.31,-15.04,2.79,0.29,1,18.04,-7.01,-18.7,-21.47,0,17.62,6,38
386,18.97,-1.27,9.09,5.7,-11.9,1,7.26,-16.94,-5.51,11.08,10.21,1,-22.78,-2.25,8.94,-0.75,1,-14.5,-9.63,-21.45,6.04,1,24.61,10,38
387,12.47,-19.34,5.07,5.5,8.6,1,8.06,-10.81,-12.36,11.09,-2.22,1,-24.27,-0.07,13.79,7.27,1,14.99,-3.95,-19.61,-24.82,1,17.62,10,38
388,11.74,-15.22,5.18,21.8,-23.6,1,12.09,-16.94,-17.32,3.02,6.74,1,-22.78,-12.09,5.64,5.67,1,-24.08,-12.2,-14.35,-21.47,1,24.35,4,38
389,2.25,-23.5,-17.39,1.6,0.5,1,15.37,-10.81,24.38,17.89,0.2,0,-24.27,-2.25,4.29,8.7,1,-14.5,-3.95,-19.61,-1.27,1,16.94,6,38
390,20.36,-19.36,0.86,16.4,-11.9,1,17.25,-14.17,24.38,11.08,2.29,-1,6.4,11.2,8.94,0.29,1,-14.5,-4.09,-20.64,10.34,1,16.02,6,38
391,18.4,-21.72,11.85,16.3,8.6,1,18.31,-14.36,-23.46,24.82,-4.21,0,-19.98,-0.07,8.93,-8.14,1,-11.74,-4.79,-21.44,-9.59,1,19.67,4,38
392,18.62,-21.72,-0.09,21.4,14.7,1,6.18,-11.91,-14.53,-21.52,0.2,1,-17.5,-1.45,19.41,-11.43,1,-14.5,-7.01,0.73,-9.76,0,13.83,4,38
393,18.97,-23.6,5.18,16.5,-24.1,1,18.31,-14.17,-22.28,17.89,9.05,0,-23.09,-0.07,5.64,0.29,1,18.04,-6.7,-14.95,-24.72,1,13.79,4,38
394,19.04,-19.34,13.81,0.1,-2.7,1,15.37,-10.74,-22.28,-21.52,-4.21,0,-2.49,-22.17,4.93,-4.32,1,-11.74,-3.95,0.73,-21.72,1,17.62,6,38
395,2.33,-14.99,-17.39,5.7,-11.9,1,7.8,16.18,14.57,1.25,-18.68,-1,-24.27,-0.87,4.93,-0.75,1,15.08,-10.61,-14.35,-8.35,1,13.69,6,38
396,20.36,-13.88,0.86,5.7,8.6,1,8.06,-21.95,24.38,11.08,-22.69,1,-24.25,11.2,13.79,7.48,1,14.9,-10.89,-19.61,-8.42,1,16.02,6,38
397,4.8,-18.72,13.81,5.7,19.5,1,20.3,16.18,21.26,24.79,-19.29,0,-19.99,-15.04,4.25,-8.14,1,-24.08,-4.59,-14.72,-1.44,1,17.62,6,38
398,2.39,-13.64,7.17,5.5,8.6,1,8.06,-14.17,-23.44,-21.52,2.29,1,6.4,11.2,13.79,7.27,1,14.9,-3.95,-19.61,10.34,1,16.13,10,38
399,12.47,-23.5,0.86,13.2,-11.9,1,12.21,-10.81,-22.28,11.09,-2.22,1,-2.49,11.2,8.94,0.29,1,-21.71,-10.89,-19.53,6.04,1,21.21,6,38
400,18.43,-19.34,7.17,3.6,-12.0,1,15.36,19.05,-5.51,-21.52,12.42,-1,6.4,-1.57,5.06,-4.32,1,-14.5,-2.19,-12.29,-21.72,0,23.81,6,38
401,19.04,-13.88,5.07,6.7,19.5,1,7.81,-10.66,-22.28,-21.52,7.88,0,-22.94,-15.04,4.93,15.94,1,-11.74,-4.14,0.73,-19.1,1,17.62,6,38
402,2.33,-19.3,-17.39,5.7,-11.9,1,7.8,-10.81,-22.28,11.08,-4.21,1,-17.15,6.98,4.93,-0.75,1,15.08,-7.01,-14.35,-8.35,1,13.69,6,38
403,12.36,-14.99,22.03,10.9,19.4,1,18.31,-10.81,14.57,24.79,-22.69,0,6.4,-0.07,2.79,-24.85,1,18.04,-6.3,-14.35,-0.25,1,14.47,6,38
404,18.97,-19.72,13.83,5.7,19.5,1,7.8,16.18,21.31,-21.52,-21.74,1,3.98,-2.25,13.79,7.49,1,17.92,-4.59,-18.58,-8.42,1,13.9,6,38
405,2.32,-19.3,5.19,6.5,8.6,1,7.81,-10.81,-23.44,2.95,-15.24,1,-2.49,-2.25,16.87,-7.23,1,-14.5,-7.01,-19.53,5.97,1,23.09,4,38
406,11.74,-23.48,23.25,3.6,0.4,1,12.09,-14.05,-12.15,-8.74,12.42,-1,3.83,-12.09,5.06,-18.65,1,-3.01,-3.95,-19.68,-8.42,1,16.02,4,38
407,11.76,-23.6,13.8,-12.5,12.2,1,17.23,-10.81,24.38,-6.11,-2.22,1,-24.27,-1.57,16.38,7.48,1,18.95,-10.89,-18.7,-8.42,1,16.02,6,38
408,12.47,-12.13,9.09,6.4,12.2,1,8.88,-14.17,-22.28,2.96,11.81,0,-17.5,22.54,2.79,7.48,1,-14.5,-10.7,-21.44,-21.47,1,7.54,6,38
409,2.25,-23.48,7.17,5.7,-2.7,1,7.26,-14.36,24.37,-8.31,-4.21,0,-19.99,-3.4,13.79,-0.75,1,-23.92,-2.19,-20.64,0.96,1,24.6,4,38
410,18.97,-21.67,7.17,6.7,12.2,1,3.41,9.56,-22.28,-21.52,2.29,0,-19.99,8.79,4.75,7.48,1,18.95,-3.95,-18.58,2.86,1,16.02,6,38
411,19.23,-23.51,7.17,6.4,-2.5,1,12.04,-14.17,-23.44,2.96,2.29,1,-24.27,0.23,-15.87,0.29,1,18.04,-2.19,-21.44,10.34,1,7.54,10,38
412,10.26,-1.27,13.81,-12.6,19.4,1,17.23,-14.36,-19.93,11.08,2.3,-1,3.69,-0.07,2.79,-18.65,1,14.9,-7.01,-19.53,-21.47,1,19.67,6,38
413,18.97,-16.46,13.81,6.5,12.2,1,7.8,-10.66,-22.28,2.96,-21.74,0,-19.99,-22.17,2.66,7.02,1,-24.08,-6.3,-19.53,6.04,1,15.84,6,38
414,20.36,-13.86,0.86,5.7,8.6,1,8.06,16.18,11.27,11.08,-22.69,1,-24.25,11.2,13.79,7.48,1,14.9,-10.89,-21.44,-1.44,1,16.75,6,38
415,4.85,-18.72,13.88,5.7,0.5,1,15.27,-14.17,11.35,-21.52,-19.18,0,-17.5,-15.04,4.93,7.61,1,-24.08,-2.19,-14.72,-1.44,1,17.62,4,38
416,2.25,-14.99,5.04,6.1,-18.6,1,6.83,-14.17,-2.28,-5.53,-24.8,1,-22.94,-1.57,4.25,7.61,1,-11.74,-12.22,-20.63,-8.45,0,10.92,6,38
417,11.74,-1.27,-17.39,22.7,-11.6,1,17.25,-21.91,21.26,14.91,2.29,1,6.4,-12.09,8.99,15.94,1,18.04,-6.28,-18.7,-1.39,1,24.61,8,38
418,2.13,-18.64,12.96,1.9,19.5,1,19.09,-10.81,-14.53,11.12,12.24,0,-13.38,22.54,18.82,15.94,1,-14.5,0.04,-24.95,-0.25,1,24.6,4,38
419,2.13,-21.65,8.64,6.7,12.2,1,17.23,-11.91,-20.46,24.62,0.2,1,-24.27,11.2,12.14,8.7,0,18.95,-7.01,-18.64,2.73,1,24.6,4,38
420,2.25,-12.13,16.47,-0.1,19.5,1,20.3,9.31,-2.28,11.08,-8.01,-1,-22.94,21.41,4.3,7.61,1,14.9,-10.86,-18.58,-8.42,1,13.79,6,38
421,2.33,-21.47,-17.42,22.7,-2.5,1,20.52,-10.81,21.26,2.97,-19.29,1,-24.27,-1.57,4.93,0.29,1,15.97,-6.3,-19.58,-8.42,1,14.4,6,38
422,10.26,-19.3,5.07,22.2,-11.9,1,8.88,-21.91,21.26,-8.74,9.05,0,-22.94,11.2,2.79,8.7,1,19.15,-3.95,-18.76,2.73,0,13.61,4,38
423,19.67,-19.3,23.06,5.7,8.6,1,4.29,-21.95,-2.97,11.08,-4.21,0,-24.25,11.2,13.79,-0.75,1,-14.5,-7.01,0.73,-24.78,0,13.85,6,38
424,19.04,-19.34,22.03,5.7,-22.4,1,15.37,-16.94,-22.28,11.08,2.85,1,-17.5,-2.25,5.64,7.48,1,-11.74,-3.95,-20.64,-0.26,1,16.02,10,38
425,12.36,-23.45,5.18,10.9,-24.1,1,18.31,-10.81,-5.51,17.89,11.81,-1,6.4,-0.07,5.64,0.29,1,18.04,-6.7,-14.35,-0.25,1,16.02,4,38
426,20.36,-15.04,23.25,5.7,0.7,1,8.06,-21.95,-23.71,11.07,-22.69,1,-2.49,-22.17,4.25,7.77,1,19.15,-9.63,0.73,-8.36,0,13.83,4,38
